,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
7-Apr-23,4.4025,5.4802,4.8073,3.3424,4.8671,2.9413,3.2637,3.3083,56.0839,12.8935,8.0795,14.4541,0.3339,0.0295,117.3546,5.9367,0.6402,3.3083,0.0188,0.1082,2.7575,0.2103,5.3799,119.871,1.5543,3.36,0.1425
10-Apr-23,4.408,5.4699,4.8043,3.3217,4.8651,2.9368,3.2622,3.3143,56.1539,12.8401,8.0747,14.4776,0.3342,0.0296,117.4918,5.9426,0.641,3.3143,0.0188,0.1084,2.7477,0.2105,5.3858,120.0207,1.5523,3.3662,0.1427
11-Apr-23,4.416,5.4787,4.8051,3.31,4.8624,2.9448,3.2721,3.3166,56.2559,12.869,8.079,14.488,0.335,0.0297,117.7082,5.952,0.6415,3.3166,0.0188,0.1084,2.7498,0.2109,5.3831,120.2418,1.5414,3.3643,0.1429
12-Apr-23,4.4155,5.4898,4.8235,3.299,4.892,2.9432,3.2802,3.3151,56.2488,12.8882,8.026,14.4666,0.3334,0.0297,117.7012,5.9515,0.6411,3.3151,0.0188,0.1084,2.7356,0.2109,5.38,120.2347,1.5292,3.3632,0.1434
13-Apr-23,4.402,5.4966,4.8374,3.3032,4.908,2.9535,3.276,3.3176,56.0804,12.8563,7.9689,14.4273,0.3352,0.0297,117.3554,5.9301,0.6404,3.3176,0.0188,0.1081,2.7363,0.2102,5.3695,119.8639,1.5287,3.3561,0.1425
14-Apr-23,4.3885,5.5041,4.8581,3.3145,4.9437,2.9776,3.2939,3.3145,55.907,12.8169,7.9581,14.434,0.3386,0.0299,116.9955,5.9318,0.642,3.3145,0.0187,0.1077,2.7694,0.2096,5.3812,119.4963,1.5646,3.3508,0.142
17-Apr-23,4.419,5.4811,4.8503,3.2981,4.9402,2.964,3.307,3.3174,56.2941,12.86,7.9564,14.4845,0.3364,0.0299,117.8039,5.9859,0.6426,3.3174,0.0188,0.1084,2.738,0.2111,5.3922,120.3333,1.5535,3.3705,0.143
18-Apr-23,4.438,5.4931,4.8534,3.301,4.9448,2.9795,3.3153,3.3265,56.5361,12.875,7.9215,14.5456,0.3364,0.0299,118.3168,5.9883,0.6456,3.3265,0.0189,0.1089,2.7467,0.212,5.4129,120.8507,1.56,3.3834,0.1436
19-Apr-23,4.4315,5.5039,4.8631,3.2998,4.942,2.9826,3.3084,3.3233,56.4569,12.8935,7.9035,14.5174,0.3361,0.0299,118.1498,5.9789,0.6444,3.3233,0.0189,0.1087,2.7506,0.2117,5.3988,120.6704,1.5612,3.3741,0.1434
20-Apr-23,4.438,5.5162,4.8638,3.2939,4.9482,2.9755,3.2949,3.3263,56.5404,12.8852,7.8751,14.4869,0.3343,0.0299,118.3372,5.9744,0.6442,3.3263,0.0189,0.1087,2.7331,0.212,5.4003,120.8474,1.5668,3.3755,0.1436
25-Apr-23,4.4415,5.545,4.9092,3.3055,5.0065,2.9665,3.2794,3.3292,56.5857,12.9076,7.989,14.4792,0.3324,0.0299,118.4211,5.9954,0.6431,3.3292,0.0189,0.1082,2.7404,0.2121,5.4243,120.946,1.5662,3.3903,0.1437
26-Apr-23,4.461,5.5379,4.8959,3.3407,5.0051,2.9476,3.2708,3.3347,56.8291,12.9907,8.027,14.522,0.3332,0.03,118.9378,6.0205,0.6443,3.3347,0.019,0.1085,2.7344,0.2131,5.4417,121.4754,1.5737,3.4011,0.1444
27-Apr-23,4.458,5.5589,4.9241,3.3347,5.0028,2.9456,3.2689,3.3381,56.7902,13.0647,7.9935,14.5254,0.3322,0.0302,118.8436,6.0241,0.6438,3.3381,0.019,0.1082,2.7334,0.2129,5.4562,121.3953,1.5711,3.4101,0.144
28-Apr-23,4.4585,5.5702,4.9128,3.3318,4.9866,2.9553,3.2777,3.342,56.7973,13.0681,8.037,14.5181,0.3328,0.0305,118.8632,6.0239,0.6448,3.342,0.019,0.108,2.7429,0.2129,5.4538,121.4056,1.5721,3.408,0.1443
2-May-23,4.461,5.5754,4.9,3.2445,4.9827,2.9576,3.2935,3.3382,56.8291,13.0324,8.0545,14.4894,0.3327,0.0303,118.9441,6.012,0.6454,3.3382,0.019,0.108,2.7556,0.2131,5.4569,121.4754,1.5718,3.4108,0.1444
3-May-23,4.458,5.5692,4.9172,3.2766,5.0048,2.9728,3.2753,3.3432,56.7902,13.0954,8.0593,14.5035,0.3331,0.0303,118.8768,5.9944,0.645,3.3432,0.019,0.1079,2.78,0.2129,5.4518,121.392,1.5714,3.4075,0.1442
5-May-23,4.438,5.5965,4.9013,3.3108,5.0198,2.9892,3.2858,3.3496,56.5437,13.1292,8.0319,14.482,0.3372,0.0303,118.334,6.0012,0.6424,3.3496,0.0189,0.1074,2.801,0.212,5.4332,120.8474,1.5635,3.3906,0.1434
8-May-23,4.435,5.6085,4.8958,3.2885,4.9896,3.0023,3.316,3.3463,56.5137,13.0604,8.0257,14.4682,0.3356,0.0302,118.2604,5.9933,0.6414,3.3463,0.0189,0.1072,2.7963,0.2118,5.4269,120.7756,1.5837,3.3918,0.1435
9-May-23,4.441,5.6037,4.8824,3.2912,4.9921,3.0132,3.322,3.3525,56.588,13.1868,7.996,14.4837,0.3361,0.0301,118.4204,6.0039,0.6416,3.3525,0.0189,0.1073,2.8154,0.2121,5.4261,120.9324,1.5646,3.3914,0.1437
10-May-23,4.4535,5.6252,4.8884,3.2954,5.0059,3.0146,3.328,3.3575,56.8741,13.2367,7.9755,14.5042,0.3365,0.0302,118.7537,6.0089,0.6429,3.3575,0.019,0.1077,2.8273,0.2127,5.4323,121.3042,1.569,3.3951,0.1441
11-May-23,4.455,5.6215,4.8894,3.3198,5.0008,3.0171,3.3296,3.3606,56.8867,13.2049,7.9968,14.502,0.3367,0.0303,118.7937,6.0043,0.6424,3.3606,0.019,0.1078,2.8374,0.2128,5.4356,121.3169,1.5369,3.3974,0.1442
12-May-23,4.479,5.6086,4.8924,3.329,5.0171,2.9969,3.3206,3.3637,57.1155,13.2104,8.0244,14.564,0.3357,0.0304,119.4336,6.0313,0.6449,3.3637,0.0191,0.1085,2.8052,0.2139,5.4559,121.9672,1.515,3.41,0.145
15-May-23,4.4995,5.6055,4.8865,3.3054,5.0117,2.9973,3.3203,3.3611,57.374,13.2964,8.037,14.5969,0.3359,0.0304,119.9755,6.0517,0.6461,3.3611,0.0192,0.109,2.791,0.2149,5.4738,122.5287,1.5971,3.4212,0.1456
16-May-23,4.4988,5.6358,4.896,3.3088,5.0268,3.0121,3.3402,3.3677,57.4087,13.2804,8.0242,14.6163,0.3367,0.0304,119.9635,6.0403,0.6465,3.3677,0.0192,0.1091,2.8122,0.2149,5.4716,122.505,1.5791,3.4198,0.1456
17-May-23,4.5195,5.6415,4.9109,3.3118,5.0458,3.01,3.3541,3.3704,57.6728,13.2275,8.0397,14.6592,0.3375,0.0304,120.52,6.0715,0.6464,3.3704,0.0193,0.1096,2.8224,0.2159,5.4894,123.0767,1.585,3.431,0.1463
18-May-23,4.5255,5.6481,4.9056,3.2892,5.037,3.009,3.3611,3.3717,57.8165,13.246,8.0878,14.7133,0.3398,0.0304,120.6655,6.0577,0.6459,3.3717,0.0193,0.1098,2.8327,0.2161,5.4931,123.2435,1.5879,3.4331,0.1465
19-May-23,4.553,5.6466,4.9031,3.2891,5.0315,3.0218,3.3745,3.3762,58.2639,13.2019,8.169,14.8183,0.342,0.0305,121.4133,6.0854,0.6465,3.3762,0.0193,0.1104,2.8427,0.2175,5.5032,123.9991,1.5934,3.439,0.1473
22-May-23,4.5385,5.6545,4.9111,3.2961,5.0546,3.0181,3.3621,3.376,58.0404,13.1646,8.1386,14.814,0.3445,0.0305,121.0267,6.0631,0.6463,3.376,0.0193,0.1101,2.8529,0.2168,5.4834,123.5874,1.6081,3.4271,0.1469
23-May-23,4.55,5.6584,4.9176,3.2822,5.0646,3.0283,3.3722,3.3815,58.1265,13.1398,8.1841,14.8252,0.3469,0.0306,121.3333,6.0829,0.6454,3.3815,0.0194,0.1103,2.8604,0.2173,5.4937,123.904,1.5877,3.4337,0.1477
24-May-23,4.584,5.6965,4.9411,3.3115,5.0882,3.0266,3.3939,3.4043,58.4951,13.2898,8.2221,14.8918,0.3482,0.0308,122.24,6.1143,0.6495,3.4043,0.0195,0.1112,2.8295,0.2189,5.5367,124.8264,1.5975,3.4608,0.1488
25-May-23,4.6195,5.7012,4.9602,3.3076,5.0965,3.0158,3.3951,3.4162,58.9775,13.2907,8.258,14.9891,0.3487,0.0309,123.1768,6.1579,0.6533,3.4162,0.0197,0.1121,2.8121,0.2206,5.5833,125.7965,1.6072,3.4897,0.1495
26-May-23,4.6345,5.7153,4.9765,3.3143,5.1227,3.0178,3.3982,3.426,59.1645,13.381,8.2937,15.0814,0.3495,0.031,123.5867,6.1658,0.6563,3.426,0.0197,0.1124,2.8108,0.2214,5.6028,126.205,1.6183,3.5017,0.15
29-May-23,4.6035,5.6842,4.94,3.2743,5.0853,3.0056,3.3832,3.4028,58.7792,13.2484,8.2183,15.0176,0.3479,0.0307,122.7469,6.1301,0.6511,3.4028,0.0196,0.1115,2.7833,0.2199,5.5781,125.3608,1.6347,3.486,0.149
30-May-23,4.6125,5.696,4.9386,3.2889,5.1012,3.0046,3.3904,3.4063,58.8956,13.26,8.1993,15.0691,0.3487,0.0308,122.9967,6.1421,0.6504,3.4063,0.0196,0.1119,2.7836,0.2203,5.5796,125.5888,1.6166,3.4871,0.1493
31-May-23,4.6165,5.7192,4.9387,3.3026,5.0837,2.998,3.3854,3.41,58.9399,13.2868,8.2093,15.0238,0.3487,0.0308,123.1034,6.144,0.6498,3.41,0.0197,0.1118,2.7715,0.2205,5.5816,125.6909,1.6193,3.4885,0.1499
1-Jun-23,4.612,5.7339,4.9291,3.306,5.0631,3.0047,3.3997,3.4124,58.8874,13.2872,8.2064,15.0101,0.3492,0.0308,122.9604,6.1222,0.6497,3.4124,0.0196,0.1116,2.7718,0.2203,5.5978,125.5684,1.6177,3.4986,0.1493
2-Jun-23,4.591,5.7564,4.9436,3.3089,5.0763,3.0369,3.4186,3.414,58.6241,13.2717,8.2048,14.9866,0.3514,0.0306,122.4201,6.1059,0.6491,3.414,0.0196,0.1112,2.8026,0.2193,5.577,124.9898,1.6083,3.4854,0.1486
6-Jun-23,4.5985,5.7212,4.9278,3.2952,5.0764,3.0431,3.4237,3.4079,58.6495,13.2188,8.1787,14.9774,0.3538,0.031,122.6234,6.1075,0.6467,3.4079,0.0196,0.1111,2.7938,0.2196,5.5684,125.2093,1.6115,3.4803,0.1493
7-Jun-23,4.606,5.7232,4.9252,3.3064,5.0794,3.0747,3.4364,3.4173,58.7418,13.2499,8.2089,14.9801,0.3542,0.031,122.8234,6.1218,0.647,3.4173,0.0196,0.1113,2.7998,0.22,5.5802,125.405,1.607,3.4877,0.1491
8-Jun-23,4.618,5.7492,4.945,3.3032,5.0772,3.0767,3.4559,3.4252,58.9309,13.2378,8.2164,15.0025,0.3532,0.031,123.1434,6.143,0.6468,3.4252,0.0197,0.1115,2.793,0.2206,5.592,125.7249,1.6112,3.4952,0.1492
9-Jun-23,4.612,5.7874,4.9708,3.3114,5.1276,3.0893,3.4496,3.433,58.8521,13.3083,8.2309,14.992,0.3561,0.031,122.9736,6.1344,0.6473,3.433,0.0196,0.1114,2.808,0.2203,5.5923,125.5684,1.6055,3.4953,0.149
12-Jun-23,4.618,5.8053,4.9602,3.3119,5.1084,3.1135,3.4596,3.4367,58.9102,13.3141,8.2376,15.0037,0.3577,0.0311,123.1253,6.1516,0.6466,3.4367,0.0197,0.1116,2.8271,0.2206,5.6035,125.7317,1.6098,3.5022,0.1495
13-Jun-23,4.6205,5.7911,4.9804,3.3147,5.0934,3.1255,3.4594,3.4444,58.9737,13.3831,8.248,15.0397,0.3636,0.0311,123.2101,6.1583,0.6456,3.4444,0.0197,0.1118,2.8324,0.2207,5.6056,125.7998,1.6071,3.5036,0.1495
14-Jun-23,4.6195,5.8266,4.9842,3.2993,5.1055,3.1299,3.4711,3.4424,58.9907,13.3434,8.2521,15.0428,0.362,0.031,123.1834,6.1592,0.6449,3.4424,0.0197,0.1119,2.8475,0.2206,5.6133,125.7726,1.6099,3.5083,0.1495
15-Jun-23,4.6355,5.8611,5.0124,3.2858,5.1315,3.1521,3.4742,3.4485,59.2283,13.3147,8.2688,15.0704,0.3614,0.031,123.6052,6.1829,0.6463,3.4485,0.0197,0.1122,2.8647,0.2214,5.6415,126.2116,1.6139,3.5259,0.15
16-Jun-23,4.618,5.9,5.0512,3.286,5.1757,3.173,3.4896,3.4526,59.045,13.3199,8.2704,15.0404,0.362,0.0309,123.1303,6.1633,0.6472,3.4526,0.0196,0.1118,2.8766,0.2206,5.6324,125.7317,1.6063,3.5202,0.1495
19-Jun-23,4.614,5.9138,5.0463,3.26,5.1585,3.1551,3.4886,3.4447,59.0158,13.2892,8.2585,14.9752,0.3599,0.0308,123.0318,6.1867,0.6454,3.4447,0.0196,0.1118,2.8644,0.2204,5.6286,125.6365,1.6269,3.5181,0.1493
20-Jun-23,4.6375,5.9318,5.0642,3.2722,5.172,3.1574,3.5081,3.4561,59.3042,13.3338,8.3094,15.0028,0.3623,0.0308,123.637,6.2182,0.6464,3.4561,0.0197,0.1121,2.8669,0.2215,5.6493,126.2764,1.613,3.5305,0.1501
21-Jun-23,4.649,5.9321,5.0746,3.2824,5.1733,3.1574,3.517,3.4597,59.4095,13.3439,8.3585,15.0084,0.3597,0.031,123.9469,6.2208,0.6462,3.4597,0.0198,0.1124,2.8691,0.222,5.6646,126.5757,1.6172,3.5395,0.1505
22-Jun-23,4.6515,5.9393,5.1134,3.2816,5.2138,3.1581,3.5363,3.4698,59.4346,13.3338,8.3638,15.0483,0.3602,0.0312,123.9904,6.2179,0.6479,3.4698,0.0198,0.1124,2.8872,0.2222,5.6777,126.6438,1.6216,3.5481,0.1505
23-Jun-23,4.676,5.9444,5.1137,3.2684,5.2124,3.1364,3.5461,3.4682,59.7171,13.2766,8.407,15.0426,0.3589,0.0312,124.6601,6.2698,0.6513,3.4682,0.0199,0.113,2.875,0.2233,5.6997,127.3109,1.629,3.5624,0.1513
26-Jun-23,4.6845,5.9641,5.1089,3.2659,5.2294,3.1335,3.5599,3.4663,59.8211,13.2856,8.405,15.1113,0.3595,0.0312,124.8834,6.2463,0.649,3.4663,0.0199,0.1132,2.8915,0.2237,5.7165,127.5423,1.6542,3.5727,0.1516
27-Jun-23,4.664,5.9366,5.0964,3.2516,5.2123,3.1328,3.5531,3.4557,59.5696,13.2491,8.3998,15.0437,0.358,0.0311,124.3568,6.2235,0.6465,3.4557,0.0198,0.1128,2.8817,0.2228,5.69,126.9841,1.6273,3.5562,0.1509
28-Jun-23,4.667,5.942,5.1111,3.2413,5.2192,3.1012,3.5336,3.4554,59.6014,13.1911,8.4516,15.0115,0.3575,0.0311,124.4367,6.2365,0.6457,3.4554,0.0198,0.1128,2.8569,0.2229,5.6931,127.0589,1.6284,3.5581,0.151
30-Jun-23,4.679,5.9042,5.0865,3.2319,5.2076,3.1008,3.532,3.4517,59.7181,13.1248,8.4565,15.0363,0.3546,0.0312,124.7567,6.2412,0.6455,3.4517,0.0198,0.113,2.8486,0.2235,5.7048,127.3891,1.6329,3.5656,0.1514
3-Jul-23,4.6675,5.9277,5.0936,3.2275,5.2151,3.11,3.525,3.4555,59.5975,13.275,8.4648,15.0044,0.3565,0.0311,124.4451,6.2081,0.6445,3.4555,0.0198,0.1126,2.8703,0.2229,5.7045,127.0794,1.6292,3.5658,0.1511
4-Jul-23,4.664,5.9175,5.0861,3.2238,5.2025,3.1137,3.5204,3.4537,59.5669,13.3039,8.4439,14.9852,0.3585,0.0311,124.3601,6.2034,0.645,3.4537,0.0197,0.1126,2.8719,0.2228,5.6945,126.9841,1.6276,3.5589,0.1509
5-Jul-23,4.6465,5.9038,5.0545,3.215,5.1774,3.1062,3.5117,3.4394,59.3464,13.3004,8.3834,14.9204,0.3568,0.031,123.8968,6.1802,0.6425,3.4394,0.0195,0.1122,2.878,0.2219,5.6619,126.5008,1.6896,3.5387,0.1504
6-Jul-23,4.659,5.9144,5.0504,3.2301,5.1856,3.0989,3.5037,3.4421,59.5955,13.2622,8.381,14.9045,0.3571,0.0309,124.2102,6.2068,0.6426,3.4421,0.0196,0.1125,2.8772,0.2225,5.6523,126.8515,1.6795,3.5332,0.1508
7-Jul-23,4.671,5.949,5.0858,3.2457,5.2129,3.0976,3.4952,3.4512,59.7097,13.2407,8.4094,14.9343,0.3575,0.0309,124.5102,6.2291,0.6447,3.4512,0.0197,0.1128,2.8806,0.2231,5.6514,127.1747,1.6881,3.5321,0.1512
10-Jul-23,4.668,5.9806,5.1143,3.2695,5.2417,3.1115,3.5119,3.4605,59.6207,13.2689,8.3953,14.8852,0.3576,0.0307,124.4286,6.2278,0.6453,3.4605,0.0198,0.1127,2.8867,0.223,5.653,127.093,1.6794,3.5332,0.1511
11-Jul-23,4.661,6.0024,5.135,3.3105,5.2705,3.1173,3.5143,3.472,59.5545,13.3477,8.4271,14.8724,0.3604,0.0307,124.2503,6.2334,0.6466,3.472,0.0197,0.1125,2.8982,0.2226,5.6588,126.9025,1.6661,3.5367,0.1508
12-Jul-23,4.649,6.0251,5.1278,3.3289,5.2932,3.1237,3.52,3.475,59.3852,13.3419,8.4382,14.8813,0.3602,0.0308,123.9403,6.2403,0.6468,3.475,0.0196,0.1123,2.894,0.222,5.6471,126.5757,1.6657,3.5297,0.1503
13-Jul-23,4.6075,5.9953,5.1353,3.3266,5.3226,3.14,3.4965,3.467,58.9145,13.3232,8.4425,14.86,0.3621,0.0308,122.8175,6.1914,0.6428,3.467,0.0195,0.1113,2.9165,0.2201,5.6207,125.4458,1.6581,3.513,0.149
14-Jul-23,4.52,5.9384,5.0814,3.2888,5.273,3.1156,3.452,3.4309,57.8401,13.0825,8.3203,14.6701,0.358,0.0303,120.4755,6.1103,0.6341,3.4309,0.0191,0.1092,2.8973,0.2159,5.5109,123.0568,1.6393,3.4443,0.1463
17-Jul-23,4.555,5.9614,5.1139,3.2849,5.2879,3.101,3.4448,3.4446,58.3062,13.1306,8.3701,14.6789,0.3598,0.0304,121.4197,6.1698,0.6354,3.4446,0.0193,0.1099,2.8911,0.2176,5.5432,124.0131,1.6617,3.4644,0.1474
18-Jul-23,4.5355,5.939,5.1043,3.2727,5.2818,3.0966,3.4394,3.4333,58.0165,13.223,8.3385,14.642,0.3599,0.0302,120.9355,6.1427,0.6325,3.4333,0.0192,0.1095,2.8751,0.2166,5.5299,123.4889,1.6257,3.4561,0.1468
20-Jul-23,4.5485,5.8914,5.1061,3.268,5.3124,3.1073,3.4614,3.4402,58.2488,13.4174,8.3558,14.6466,0.3597,0.0303,121.3339,6.1413,0.6339,3.4402,0.0192,0.1098,2.8681,0.2172,5.5439,123.8327,1.6023,3.465,0.1477
21-Jul-23,4.5525,5.8618,5.0697,3.2477,5.2551,3.0839,3.4567,3.4314,58.2593,13.2881,8.3272,14.5722,0.3552,0.0303,121.3612,6.1507,0.6348,3.4314,0.0192,0.1099,2.8339,0.2174,5.5495,123.9416,1.5979,3.4684,0.1478
24-Jul-23,4.575,5.8844,5.0901,3.2352,5.2817,3.0803,3.4608,3.4383,58.5274,13.2551,8.3638,14.5821,0.3566,0.0304,122.0407,6.1574,0.636,3.4382,0.0193,0.1105,2.8223,0.2185,5.5774,124.561,1.6145,3.4858,0.1481
25-Jul-23,4.5663,5.8631,5.0585,3.2319,5.2561,3.0893,3.471,3.435,58.4476,13.2355,8.3646,14.5999,0.357,0.0304,121.7472,6.1401,0.6385,3.435,0.0193,0.1103,2.8379,0.2181,5.5891,124.3228,1.5843,3.4932,0.1478
26-Jul-23,4.5605,5.8787,5.0394,3.2347,5.2747,3.0843,3.459,3.4335,58.4043,13.238,8.3434,14.5997,0.357,0.0303,121.5924,6.1284,0.6374,3.4335,0.0193,0.1101,2.8334,0.2178,5.5656,124.1662,1.5954,3.4784,0.1476
27-Jul-23,4.5295,5.8711,5.0277,3.2394,5.2702,3.0844,3.4376,3.424,58.1104,13.3064,8.3072,14.5256,0.356,0.0302,120.7673,6.0982,0.6351,3.424,0.0191,0.1094,2.8343,0.2163,5.529,123.3222,1.5801,3.4557,0.1466
28-Jul-23,4.5463,5.8151,4.9906,3.2535,5.2286,3.0305,3.4357,3.4136,58.2998,13.3429,8.2923,14.4638,0.3554,0.0302,121.1946,6.1325,0.6349,3.4136,0.0192,0.1098,2.7998,0.2171,5.5293,123.7749,1.5872,3.4554,0.1471
31-Jul-23,4.5405,5.8348,5.0005,3.2033,5.2103,3.0317,3.4264,3.4094,58.2086,13.255,8.2841,14.4459,0.3561,0.0301,121.0606,6.0981,0.6353,3.4094,0.0192,0.1096,2.8088,0.2169,5.5207,123.6149,1.6049,3.4504,0.1469
1-Aug-23,4.516,5.7906,4.9611,3.165,5.1783,3.0226,3.4158,3.3918,57.9179,13.2182,8.251,14.3088,0.3526,0.0299,120.3753,6.0647,0.6302,3.3918,0.0191,0.109,2.7963,0.2157,5.4872,122.9479,1.575,3.4298,0.1461
2-Aug-23,4.5395,5.799,4.9875,3.1713,5.1886,2.9927,3.416,3.3964,58.2125,13.2001,8.2581,14.3437,0.3505,0.0299,120.984,6.0816,0.6319,3.3964,0.0191,0.1095,2.773,0.2168,5.5106,123.5877,1.5814,3.4441,0.1474
3-Aug-23,4.5545,5.7931,4.9803,3.1793,5.1891,2.977,3.4107,3.3924,58.3592,13.2062,8.2233,14.372,0.3503,0.03,121.4,6.0989,0.6334,3.3924,0.0192,0.1098,2.7671,0.2175,5.5091,123.9961,1.6038,3.4432,0.1474
4-Aug-23,4.548,5.7912,4.9821,3.1906,5.2019,2.9885,3.4069,3.3921,58.2573,13.1085,8.1714,14.333,0.3482,0.03,121.2429,6.078,0.6335,3.3921,0.0192,0.1097,2.77,0.2172,5.4964,123.8259,1.574,3.4353,0.1469
7-Aug-23,4.554,5.8009,5.0076,3.2028,5.2052,2.9972,3.4052,3.3981,58.3267,13.1164,8.1826,14.3666,0.3498,0.03,121.3898,6.0883,0.6332,3.3981,0.0192,0.1098,2.7793,0.2175,5.5033,123.9825,1.5964,3.4396,0.1479
8-Aug-23,4.5735,5.8337,5.0226,3.1908,5.231,2.9936,3.4145,3.4024,58.5607,13.0821,8.1408,14.3916,0.348,0.03,121.9065,6.1211,0.6342,3.4024,0.0193,0.1103,2.7805,0.2184,5.5232,124.5201,1.6025,3.452,0.148
9-Aug-23,4.5795,5.8405,5.0223,3.1976,5.2352,3.0012,3.4126,3.4014,58.6,13.1039,8.1298,14.3969,0.3472,0.0301,122.0614,6.1193,0.6353,3.4014,0.0193,0.1104,2.782,0.2187,5.5305,124.6869,1.5919,3.4565,0.1482
10-Aug-23,4.5735,5.8145,5.0212,3.1786,5.2152,2.9906,3.4092,3.3949,58.5026,13.0281,8.1271,14.3909,0.3471,0.0301,121.8935,6.1169,0.6342,3.3949,0.0193,0.1103,2.7741,0.2184,5.5222,124.5201,1.588,3.4514,0.1485
11-Aug-23,4.5805,5.8106,5.0326,3.166,5.2289,2.9888,3.4081,3.3948,58.5955,13.0239,8.1489,14.4064,0.3465,0.0301,122.0866,6.1352,0.6337,3.3948,0.0193,0.1105,2.7545,0.2188,5.5353,124.7107,1.5932,3.46,0.1482
14-Aug-23,4.613,5.8449,5.0434,3.1831,5.257,2.9835,3.426,3.4057,59.0188,13.1603,8.1076,14.4287,0.346,0.0301,122.951,6.1652,0.6355,3.4056,0.0194,0.1113,2.7491,0.2203,5.5592,125.5956,1.6201,3.4751,0.149
15-Aug-23,4.629,5.8735,5.0526,3.1816,5.2788,3.0123,3.4433,3.4136,59.1842,13.1235,8.1518,14.5023,0.3464,0.0302,123.3906,6.1739,0.6362,3.4136,0.0194,0.1116,2.7721,0.2211,5.5624,126.0312,1.6069,3.4875,0.1498
16-Aug-23,4.642,5.8942,5.063,3.1903,5.2837,2.9939,3.4384,3.4156,59.3151,13.0871,8.1686,14.554,0.3467,0.0303,123.7603,6.1848,0.6361,3.4156,0.0193,0.1119,2.7671,0.2217,5.576,126.3852,1.5944,3.4976,0.1502
17-Aug-23,4.6465,5.9078,5.0482,3.1733,5.2762,2.9656,3.4326,3.4117,59.3298,13.063,8.1989,14.5349,0.3462,0.0304,123.8935,6.1879,0.6351,3.4117,0.0194,0.112,2.7454,0.2219,5.5936,126.5077,1.5685,3.4965,0.1504
18-Aug-23,4.642,5.9192,5.0535,3.1933,5.287,2.9734,3.4276,3.4214,59.3064,13.1019,8.2159,14.554,0.3468,0.0303,123.7768,6.1772,0.6374,3.4214,0.0195,0.1119,2.7518,0.2217,5.5874,126.3817,1.5656,3.4922,0.1502
21-Aug-23,4.6525,5.9257,5.0624,3.1992,5.274,2.9781,3.4346,3.4264,59.3859,13.1687,8.2652,14.5673,0.3469,0.0304,124.0567,6.1873,0.6367,3.4264,0.0196,0.1122,2.7517,0.2222,5.5988,126.671,1.5659,3.4993,0.1504
22-Aug-23,4.649,5.9389,5.0744,3.1839,5.298,2.9858,3.4335,3.4299,59.339,13.2516,8.2781,14.5664,0.3478,0.0303,123.9453,6.1891,0.638,3.4299,0.0194,0.1119,2.7608,0.222,5.5958,126.5757,1.561,3.4977,0.1505
23-Aug-23,4.6535,5.9323,5.0528,3.1949,5.289,2.9959,3.4371,3.4309,59.3763,13.3119,8.2377,14.5814,0.348,0.0304,124.0636,6.194,0.639,3.4309,0.0194,0.112,2.7681,0.2223,5.611,126.6914,1.5538,3.5069,0.1511
24-Aug-23,4.6415,5.9014,5.0435,3.2007,5.2913,3.0079,3.4332,3.4336,59.2092,13.3128,8.1933,14.6115,0.3513,0.0304,123.7436,6.1601,0.6383,3.4336,0.0193,0.1116,2.7717,0.2217,5.6291,126.3715,1.5498,3.5182,0.1502
25-Aug-23,4.6515,5.8453,5.0148,3.1839,5.2476,2.9809,3.4202,3.4266,59.3043,13.2484,8.2066,14.6136,0.3503,0.0304,123.9904,6.1859,0.6383,3.4266,0.0194,0.1117,2.7483,0.2222,5.6263,126.6438,1.5352,3.5165,0.1505
28-Aug-23,4.652,5.8611,5.0283,3.1761,5.2657,2.9912,3.4226,3.4316,59.3053,13.199,8.2147,14.6151,0.3514,0.0304,124.0947,6.1725,0.6387,3.4316,0.0194,0.1117,2.7521,0.2222,5.6337,126.6505,1.5349,3.5218,0.151
29-Aug-23,4.647,5.8685,5.0357,3.1741,5.2636,2.9969,3.4197,3.434,59.2299,13.2224,8.1987,14.572,0.3517,0.0305,123.8705,6.1633,0.638,3.434,0.0192,0.1116,2.7531,0.2219,5.6249,126.5144,1.5303,3.5155,0.1504
30-Aug-23,4.638,5.858,5.041,3.1731,5.278,3.0017,3.4186,3.4301,59.1141,13.2203,8.1748,14.5554,0.3509,0.0304,123.6404,6.1499,0.6362,3.4301,0.0192,0.1113,2.7605,0.2215,5.6089,126.2763,1.5244,3.5055,0.1499
1-Sep-23,4.641,5.8757,5.0318,3.1907,5.253,3.0016,3.4343,3.4354,59.1738,13.2401,8.1982,14.5691,0.3513,0.0304,123.7386,6.1723,0.6388,3.4354,0.0193,0.1113,2.7639,0.2217,5.6159,126.351,1.5142,3.5103,0.1502
4-Sep-23,4.655,5.8672,5.0209,3.1848,5.262,3.0097,3.4266,3.4394,59.3739,13.2498,8.2258,14.5973,0.3533,0.0305,124.1119,6.1912,0.6408,3.4394,0.0193,0.1116,2.7693,0.2223,5.623,126.7322,1.52,3.5148,0.1504
